order_date,product_id,category,quantity,revenue,unit_cost,margin,margin_rate,client_id,country,channel
2024-09-11,Aut-913107,Automotive,9,380.41,259.9,120.51,31.68,C-72683595,France,Phone
2024-04-22,Hea-222037,Health,14,170.66,88.09,82.57,48.38,C-36370257,Switzerland,App
2022-09-09,Toy-366563,Toys,13,192.67,87.31,105.36,54.68,C-18603604,Norway,Marketplace
2025-10-19,Jew-541795,Jewelry,14,467.4,350.5,116.9,25.01,C-81701957,Canada,Web
2022-05-22,Bea-034388,Beauty,19,110.44,63.6,46.84,42.41,C-72017598,Italy,Social Media
2022-11-07,Boo-977879,Books,17,56.36,22.99,33.37,59.21,C-11539117,Japan,Web
2025-11-09,Ele-586452,Electronics,8,174.99,126.69,48.3,27.6,C-77349636,Spain,Marketplace
2023-08-05,Fur-085894,Furniture,4,374.23,223.23,151.0,40.35,C-06684633,France,Store
2025-08-28,Toy-319239,Toys,9,314.91,160.65,154.26,48.99,C-80073626,Norway,Store
2025-07-26,Hea-445397,Health,11,210.82,111.91,98.91,46.92,C-77563553,Australia,Email
2022-12-12,Boo-342613,Books,7,482.55,243.6,238.95,49.52,C-55942318,United Kingdom,Social Media
2025-11-11,Boo-702014,Books,15,368.82,187.08,181.74,49.28,C-04847310,Spain,Social Media
2022-10-29,Toy-886206,Toys,18,35.62,19.56,16.06,45.09,C-20077461,Poland,Social Media
2023-05-22,Boo-900287,Books,5,373.59,195.97,177.62,47.54,C-56265405,Denmark,Web
2022-09-04,Spo-862621,Sports,16,16.9,9.3,7.6,44.97,C-95051911,United Kingdom,Marketplace
2023-05-03,Boo-259553,Books,12,326.91,134.02,192.89,59.0,C-00881675,Denmark,Marketplace
2025-06-16,Mus-254044,Music,17,109.19,51.67,57.52,52.68,C-26979236,United Kingdom,Marketplace
2024-07-16,Off-378108,Office,15,349.74,213.75,135.99,38.88,C-87214198,Spain,Store
2025-10-04,Aut-519817,Automotive,19,158.34,108.91,49.43,31.22,C-28416438,United Kingdom,Marketplace
2024-03-01,Foo-670660,Food,7,437.14,234.48,202.66,46.36,C-21743815,Poland,Social Media
2024-06-30,Spo-422448,Sports,12,171.77,104.98,66.79,38.88,C-15180327,Poland,Phone
2025-10-07,Boo-140920,Books,17,311.75,147.21,164.54,52.78,C-68244574,Australia,Web
2022-06-03,Tra-199718,Travel,7,146.53,70.8,75.73,51.68,C-55196648,Portugal,Store
2025-04-24,Jew-889377,Jewelry,11,459.02,336.29,122.73,26.74,C-45261324,Norway,Email
2024-08-01,Tra-216421,Travel,1,391.59,179.86,211.73,54.07,C-10313337,United States,Web
2023-08-18,Ele-455433,Electronics,17,125.43,91.47,33.96,27.07,C-45866965,Brazil,App
2025-12-19,Bea-531464,Beauty,7,474.65,240.48,234.17,49.34,C-18860816,Canada,Phone
2022-03-03,Hea-598203,Health,2,181.79,103.93,77.86,42.83,C-52832921,Denmark,Social Media
2025-11-25,Boo-045663,Books,11,327.67,175.2,152.47,46.53,C-25677245,Belgium,Store
2024-05-19,Clo-793220,Clothing,16,372.71,221.77,150.94,40.5,C-48015007,Belgium,Social Media
2024-12-18,Mus-193186,Music,15,16.34,8.37,7.97,48.78,C-05513157,Japan,Web
2025-03-11,Ele-268426,Electronics,8,479.69,358.43,121.26,25.28,C-91149766,Brazil,Marketplace
2023-04-11,Jew-256297,Jewelry,15,175.5,125.59,49.91,28.44,C-04633523,United States,Phone
2025-03-18,Mus-517199,Music,7,98.94,41.66,57.28,57.89,C-43407569,United Kingdom,App
2025-04-12,Aut-898650,Automotive,5,426.1,304.4,121.7,28.56,C-89064843,Netherlands,Social Media
2022-11-07,Boo-267519,Books,8,352.94,180.96,171.98,48.73,C-05034158,France,App
2024-12-21,Hea-163475,Health,2,47.94,28.98,18.96,39.55,C-58474864,France,Web
2025-04-05,Aut-280754,Automotive,6,62.94,45.51,17.43,27.69,C-37008865,Canada,Social Media
2024-03-26,Boo-247040,Books,4,359.02,163.29,195.73,54.52,C-77507367,Mexico,Marketplace
2022-04-13,Fur-250073,Furniture,7,42.02,22.79,19.23,45.76,C-03018434,Denmark,App
2022-01-28,Foo-118781,Food,6,459.0,236.0,223.0,48.58,C-92268135,Norway,Store
2023-05-23,Aut-649482,Automotive,5,372.06,276.29,95.77,25.74,C-36670530,United Kingdom,Email
2022-05-14,Foo-132412,Food,5,171.07,95.82,75.25,43.99,C-29059731,Spain,Web
2022-02-28,Ele-516686,Electronics,18,184.65,143.75,40.9,22.15,C-02315675,Poland,Social Media
2025-01-18,Gar-172710,Garden,11,255.72,140.89,114.83,44.9,C-69007306,Netherlands,Store
2022-03-11,Fur-762471,Furniture,8,183.68,99.42,84.26,45.87,C-48015007,Mexico,Marketplace
2022-07-04,Bea-335663,Beauty,11,392.82,252.39,140.43,35.75,C-39444395,Brazil,Marketplace
2023-07-26,Spo-893777,Sports,19,487.49,298.55,188.94,38.76,C-55808616,United States,App
2022-06-17,Foo-441627,Food,19,294.34,151.29,143.05,48.6,C-91456640,Norway,Web
2023-08-01,Fur-294232,Furniture,2,225.79,122.5,103.29,45.75,C-19284007,Netherlands,Email
2025-02-21,Gar-111318,Garden,10,115.27,66.22,49.05,42.55,C-34937025,Mexico,Social Media
2025-05-21,Hea-682720,Health,7,328.45,174.63,153.82,46.83,C-00256898,Italy,Phone
2022-07-01,Foo-074063,Food,12,344.36,181.63,162.73,47.26,C-30471554,Norway,Store
2022-03-12,Off-353059,Office,2,344.17,185.13,159.04,46.21,C-20198785,Poland,Social Media
2023-07-10,Tra-848726,Travel,7,18.36,10.26,8.1,44.12,C-38625489,Japan,Store
2024-05-01,Off-308805,Office,19,450.07,255.59,194.48,43.21,C-55982971,United Kingdom,Web
2025-05-03,Toy-598378,Toys,1,172.36,89.94,82.42,47.82,C-47893692,Italy,Marketplace
2025-08-08,Jew-989373,Jewelry,11,373.36,294.23,79.13,21.19,C-79560171,United Kingdom,Marketplace
2024-12-16,Bea-761303,Beauty,8,381.1,243.17,137.93,36.19,C-88377676,United Kingdom,Social Media
2023-11-14,Tra-935909,Travel,8,327.02,182.2,144.82,44.28,C-57180432,Sweden,Social Media
2025-08-16,Jew-046185,Jewelry,14,200.46,141.63,58.83,29.35,C-55942318,Spain,App
2022-11-14,Hea-251973,Health,13,306.15,162.9,143.25,46.79,C-65161812,Mexico,Store
2025-10-26,Boo-068105,Books,10,24.9,11.24,13.66,54.86,C-93526944,Australia,App
2025-01-11,Foo-351445,Food,17,382.14,184.2,197.94,51.8,C-24476151,Belgium,Store
2024-04-08,Boo-879574,Books,6,54.3,29.12,25.18,46.37,C-22779605,Switzerland,Web
2022-04-04,Off-440836,Office,14,201.39,124.0,77.39,38.43,C-94190157,Poland,Social Media
2022-09-24,Clo-273722,Clothing,8,56.29,32.07,24.22,43.03,C-05317733,Japan,Email
2025-10-31,Foo-713608,Food,7,419.35,197.17,222.18,52.98,C-60115111,Canada,Store
2025-03-30,Fur-628646,Furniture,5,277.4,133.67,143.73,51.81,C-12311204,Italy,Marketplace
2023-09-06,Bea-704240,Beauty,6,347.02,196.33,150.69,43.42,C-53453227,France,Web
2023-05-17,Boo-292346,Books,8,342.88,139.21,203.67,59.4,C-41465877,Sweden,Marketplace
2025-11-01,Off-785643,Office,3,421.6,244.21,177.39,42.08,C-65161812,Sweden,Web
2025-02-09,Foo-866395,Food,9,70.62,38.22,32.4,45.88,C-77222262,Switzerland,Store
2023-08-01,Clo-024381,Clothing,10,331.57,210.49,121.08,36.52,C-49996663,Denmark,Marketplace
2023-09-24,Jew-718680,Jewelry,1,289.69,208.29,81.4,28.1,C-47126959,Sweden,Phone
2022-10-06,Tra-430442,Travel,7,20.29,10.11,10.18,50.17,C-49369087,Italy,Email
2024-01-24,Fur-346149,Furniture,6,104.7,62.86,41.84,39.96,C-79377345,Austria,Email
2025-12-27,Toy-390874,Toys,13,137.45,70.33,67.12,48.83,C-37051546,United States,Store
2022-08-30,Foo-674455,Food,7,40.92,18.78,22.14,54.11,C-70756710,Germany,App
2025-05-30,Toy-563903,Toys,8,180.59,83.87,96.72,53.56,C-15737726,Canada,Web
2024-02-22,Ele-446072,Electronics,5,18.47,14.43,4.04,21.87,C-96994234,Australia,Social Media
2024-08-19,Hea-162282,Health,12,278.83,160.08,118.75,42.59,C-15459783,Italy,Marketplace
2025-08-02,Bea-530090,Beauty,6,109.69,69.26,40.43,36.86,C-77361430,Norway,Email
2024-09-11,Foo-889965,Food,15,147.07,68.8,78.27,53.22,C-07996478,Canada,Store
2022-01-04,Aut-114831,Automotive,4,455.68,344.51,111.17,24.4,C-00185139,Mexico,Marketplace
2022-11-16,Clo-273985,Clothing,17,253.89,151.89,102.0,40.17,C-18275651,Spain,Store
2025-09-06,Tra-736065,Travel,14,138.16,66.34,71.82,51.98,C-32817405,Spain,App
2024-10-28,Mus-363716,Music,7,301.24,167.59,133.65,44.37,C-78424342,Belgium,Social Media
2024-12-11,Mus-238637,Music,13,104.83,52.4,52.43,50.01,C-23700599,France,Marketplace
2024-10-20,Boo-064660,Books,10,41.83,22.42,19.41,46.4,C-47126959,Mexico,Phone
2025-03-11,Gar-898619,Garden,18,15.35,8.91,6.44,41.95,C-69293751,Germany,Marketplace
2024-02-18,Aut-362633,Automotive,2,476.01,339.54,136.47,28.67,C-52887037,Brazil,Store
2024-04-06,Ele-018921,Electronics,12,363.68,274.07,89.61,24.64,C-24896288,Spain,Store
2022-10-07,Bea-965009,Beauty,13,400.97,226.43,174.54,43.53,C-33021481,France,Marketplace
2025-01-16,Jew-399961,Jewelry,7,490.55,378.17,112.38,22.91,C-53591004,France,Email
2025-03-29,Fur-817875,Furniture,18,466.16,262.13,204.03,43.77,C-58479568,United Kingdom,App
2024-09-11,Toy-277160,Toys,11,369.77,204.12,165.65,44.8,C-49979429,Japan,Marketplace
2022-01-28,Ele-078755,Electronics,10,348.52,244.37,104.15,29.88,C-69738704,United Kingdom,Web
2024-03-20,Boo-899696,Books,6,171.74,86.41,85.33,49.69,C-89173167,United Kingdom,Phone
2022-09-29,Fur-553300,Furniture,14,56.49,29.64,26.85,47.53,C-69738704,Switzerland,Phone
2025-01-28,Mus-611905,Music,5,288.99,130.45,158.54,54.86,C-91222462,France,Email
2025-05-12,Off-721197,Office,6,290.25,175.36,114.89,39.58,C-18975970,Switzerland,Phone
2022-07-09,Jew-149621,Jewelry,9,476.36,337.7,138.66,29.11,C-49996663,Italy,Phone
2023-06-30,Boo-624352,Books,5,224.07,97.31,126.76,56.57,C-46601117,Australia,Web
2022-10-21,Clo-077974,Clothing,5,346.95,184.08,162.87,46.94,C-94814589,Denmark,Marketplace
2024-04-27,Off-726182,Office,19,289.61,160.61,129.0,44.54,C-37129412,Norway,App
2025-09-29,Toy-166494,Toys,13,92.5,45.5,47.0,50.81,C-55196648,Canada,Email
2024-02-10,Gar-283395,Garden,5,298.07,167.18,130.89,43.91,C-24402626,Switzerland,Store
2024-02-08,Aut-779688,Automotive,14,272.36,204.25,68.11,25.01,C-36956215,Norway,Email
2022-02-22,Tra-423682,Travel,2,249.48,122.82,126.66,50.77,C-66321713,Sweden,Phone
2023-11-15,Foo-037860,Food,5,259.14,133.6,125.54,48.44,C-59599047,Belgium,Store
2024-12-06,Off-399796,Office,12,86.17,45.41,40.76,47.3,C-17194573,Norway,Marketplace
2024-10-07,Ele-213623,Electronics,7,234.42,179.82,54.6,23.29,C-70244943,Sweden,Social Media
2025-12-16,Hea-310345,Health,3,304.8,160.16,144.64,47.45,C-35351485,Switzerland,Store
2023-12-04,Foo-975209,Food,9,247.28,116.2,131.08,53.01,C-50731835,United States,Web
2024-06-01,Gar-602207,Garden,15,246.9,117.97,128.93,52.22,C-43407569,Germany,Web
2023-04-10,Fur-618787,Furniture,15,43.37,22.77,20.6,47.5,C-77507367,Portugal,Social Media
2023-07-07,Mus-408752,Music,8,99.43,52.16,47.27,47.54,C-33543222,Belgium,Phone
2024-07-05,Off-755738,Office,16,163.88,82.48,81.4,49.67,C-67407359,Germany,Phone
2025-12-23,Foo-998196,Food,2,212.58,103.88,108.7,51.13,C-90845763,France,Social Media
2024-10-04,Aut-069936,Automotive,1,299.0,208.18,90.82,30.37,C-02891602,Spain,Phone
2025-11-21,Spo-051922,Sports,4,432.36,278.59,153.77,35.57,C-69162101,Netherlands,Phone
2022-07-13,Fur-764773,Furniture,4,83.79,48.49,35.3,42.13,C-35609087,Germany,Web
2022-03-07,Toy-287488,Toys,6,12.47,5.99,6.48,51.96,C-11155161,Belgium,Marketplace
2023-07-09,Boo-910297,Books,3,227.37,98.02,129.35,56.89,C-10807622,Norway,Phone
2023-08-24,Off-637869,Office,8,218.89,133.86,85.03,38.85,C-27196768,Sweden,Marketplace
2024-11-15,Gar-163645,Garden,2,278.19,135.38,142.81,51.34,C-23700599,Germany,Marketplace
2025-01-27,Toy-024780,Toys,17,417.44,241.96,175.48,42.04,C-69293751,Canada,Web
2023-04-21,Foo-844642,Food,12,402.17,198.01,204.16,50.76,C-35116219,Canada,Social Media
2023-07-27,Bea-709622,Beauty,12,54.52,27.95,26.57,48.73,C-38580646,United States,Phone
2024-02-01,Fur-715329,Furniture,15,467.33,269.52,197.81,42.33,C-75340146,Germany,App
2024-06-05,Gar-524949,Garden,18,59.66,32.54,27.12,45.46,C-90348587,Australia,Web
2024-04-09,Boo-852646,Books,9,319.11,175.5,143.61,45.0,C-53053106,Denmark,Web
2022-03-23,Jew-202971,Jewelry,5,337.84,263.59,74.25,21.98,C-05317733,Japan,Store
2025-11-22,Mus-688427,Music,3,341.54,163.95,177.59,52.0,C-70499886,France,Marketplace
2023-12-01,Clo-999681,Clothing,17,136.35,82.01,54.34,39.85,C-80211462,Poland,Store
2025-11-17,Mus-740042,Music,12,168.52,90.07,78.45,46.55,C-45123698,Netherlands,Phone
2022-02-13,Tra-491759,Travel,14,276.6,142.94,133.66,48.32,C-69007306,Japan,Email
2024-04-03,Toy-581434,Toys,8,103.8,50.39,53.41,51.45,C-39866633,Australia,Email
2023-09-02,Toy-052452,Toys,9,15.05,7.18,7.87,52.29,C-88236125,Australia,Phone
2025-01-19,Fur-306649,Furniture,2,283.26,147.67,135.59,47.87,C-37064939,Germany,Web
2025-09-14,Bea-416923,Beauty,2,235.31,147.59,87.72,37.28,C-07996478,Japan,Email
2025-12-08,Foo-903385,Food,16,330.08,167.37,162.71,49.29,C-64201343,Canada,Web
2023-12-21,Gar-747984,Garden,11,77.62,38.82,38.8,49.99,C-85938858,France,Web
2023-11-22,Foo-102594,Food,10,421.26,240.49,180.77,42.91,C-67236995,Mexico,App
2023-11-30,Fur-751885,Furniture,8,77.38,37.49,39.89,51.55,C-10235413,Austria,Store
2024-04-16,Mus-005647,Music,7,446.22,224.52,221.7,49.68,C-79221200,Switzerland,Social Media
2022-04-20,Toy-145136,Toys,1,227.51,128.22,99.29,43.64,C-64201343,Poland,Marketplace
2022-08-07,Boo-057083,Books,10,277.15,127.91,149.24,53.85,C-08506429,Portugal,Marketplace
2023-04-08,Gar-629298,Garden,19,448.81,223.37,225.44,50.23,C-52309125,Belgium,App
2024-05-09,Clo-962915,Clothing,5,153.46,88.05,65.41,42.62,C-07999103,Portugal,Store
2023-05-30,Gar-449051,Garden,8,95.0,53.24,41.76,43.96,C-84534074,Japan,Marketplace
2023-09-29,Fur-948699,Furniture,9,225.65,124.63,101.02,44.77,C-96989572,Canada,Web
2025-07-04,Boo-242228,Books,13,125.96,50.53,75.43,59.88,C-55942318,Belgium,Phone
2025-05-01,Hea-553267,Health,14,266.28,128.07,138.21,51.9,C-37008865,France,Store
2023-09-19,Boo-170611,Books,6,141.25,71.78,69.47,49.18,C-46512703,Netherlands,Email
2022-03-11,Jew-188824,Jewelry,11,432.92,320.36,112.56,26.0,C-58474864,United States,Marketplace
2023-04-04,Gar-155064,Garden,9,305.63,174.17,131.46,43.01,C-78424342,Austria,Store
2025-11-06,Gar-819720,Garden,13,5.12,2.82,2.3,44.92,C-12311204,Portugal,App
2022-04-07,Aut-136714,Automotive,4,403.71,298.0,105.71,26.18,C-75340146,Norway,Social Media
2022-08-12,Spo-190948,Sports,2,168.46,107.34,61.12,36.28,C-24476151,Australia,Social Media
2024-04-10,Clo-308842,Clothing,2,163.5,82.27,81.23,49.68,C-80073626,Canada,Store
2025-07-28,Ele-003884,Electronics,13,194.62,139.25,55.37,28.45,C-39436251,Austria,App
2025-09-18,Tra-902996,Travel,19,316.98,168.37,148.61,46.88,C-70499886,Mexico,Marketplace
2023-10-03,Bea-703745,Beauty,1,223.82,114.12,109.7,49.01,C-54573275,Denmark,Web
2025-11-29,Spo-821941,Sports,6,316.17,190.92,125.25,39.61,C-48912788,Netherlands,Phone
2023-05-11,Jew-031649,Jewelry,8,77.66,62.0,15.66,20.16,C-89986340,Spain,Store
2025-04-24,Gar-996521,Garden,17,485.23,282.91,202.32,41.7,C-37086575,Italy,Phone
2024-11-27,Tra-429516,Travel,3,366.16,192.9,173.26,47.32,C-47158870,Denmark,Store
2024-02-08,Clo-882500,Clothing,6,128.85,81.7,47.15,36.59,C-70756710,Poland,Marketplace
2024-01-30,Foo-361098,Food,19,363.46,169.9,193.56,53.25,C-53855648,Denmark,Web
2023-05-03,Spo-797468,Sports,7,289.64,167.73,121.91,42.09,C-15928546,Japan,Web
2023-07-10,Foo-460910,Food,15,59.05,30.37,28.68,48.57,C-39560630,Belgium,Marketplace
2024-09-18,Bea-084571,Beauty,6,93.21,51.31,41.9,44.95,C-78080761,France,Store
2023-05-04,Tra-764123,Travel,18,25.45,11.45,14.0,55.01,C-05647651,United States,Phone
2022-02-26,Off-730116,Office,10,405.57,249.76,155.81,38.42,C-33068412,Japan,Marketplace
2023-05-27,Foo-534035,Food,4,278.09,157.58,120.51,43.33,C-05686328,Poland,Social Media
2025-06-25,Bea-570980,Beauty,5,161.79,96.74,65.05,40.21,C-88352807,Denmark,Phone
2022-04-14,Off-433446,Office,18,67.54,34.9,32.64,48.33,C-68320563,Portugal,Marketplace
2023-07-11,Tra-056777,Travel,10,244.6,122.1,122.5,50.08,C-37917365,France,App
2022-03-01,Mus-259999,Music,10,265.0,145.59,119.41,45.06,C-49558362,United States,Store
2024-01-05,Mus-586396,Music,10,352.46,178.48,173.98,49.36,C-66252527,Germany,Email
2025-06-15,Tra-483265,Travel,7,485.12,256.36,228.76,47.16,C-89670350,Netherlands,Email
2023-01-06,Tra-433022,Travel,14,220.3,125.29,95.01,43.13,C-51478804,Australia,App
2022-01-26,Clo-893440,Clothing,8,205.99,120.29,85.7,41.6,C-35116219,Australia,Store
2023-01-28,Hea-312531,Health,9,188.12,104.16,83.96,44.63,C-96620664,Germany,Store
2023-08-29,Toy-737398,Toys,5,414.33,205.07,209.26,50.51,C-65161812,Brazil,Social Media
2022-04-20,Bea-717184,Beauty,8,82.38,45.78,36.6,44.43,C-36370257,Sweden,Marketplace
2025-11-16,Boo-770307,Books,5,175.19,88.09,87.1,49.72,C-44876672,United Kingdom,Email
2024-02-12,Ele-660878,Electronics,18,363.86,266.36,97.5,26.8,C-73916205,Norway,Marketplace
2022-09-11,Ele-967854,Electronics,4,12.77,9.65,3.12,24.43,C-53875461,Italy,Email
2024-07-05,Fur-268421,Furniture,11,148.24,76.95,71.29,48.09,C-42434139,Sweden,Phone
2024-02-05,Off-075877,Office,11,322.52,168.23,154.29,47.84,C-95815641,Austria,Email
2025-01-25,Ele-903552,Electronics,14,97.05,72.34,24.71,25.46,C-51948660,Denmark,Email
2023-06-22,Tra-965062,Travel,13,154.84,74.06,80.78,52.17,C-49269738,Brazil,Social Media
2025-02-01,Tra-023613,Travel,4,245.59,139.2,106.39,43.32,C-00309261,United States,Social Media
2023-09-07,Fur-132031,Furniture,16,213.9,111.76,102.14,47.75,C-86518759,Austria,Web
2023-08-10,Gar-838532,Garden,6,57.48,31.25,26.23,45.63,C-68075571,Austria,App
2023-08-20,Tra-442933,Travel,13,469.43,227.32,242.11,51.58,C-63038086,Spain,Store
2025-05-22,Ele-923440,Electronics,5,26.92,19.54,7.38,27.41,C-49996663,Portugal,Phone
2022-04-23,Bea-946182,Beauty,19,376.12,207.84,168.28,44.74,C-49815276,Belgium,Web
2025-08-28,Boo-209763,Books,10,40.35,21.68,18.67,46.27,C-34589680,United Kingdom,Marketplace
2023-07-23,Toy-154114,Toys,5,236.31,118.37,117.94,49.91,C-73596846,Austria,Web
2024-08-12,Tra-142714,Travel,14,91.83,51.13,40.7,44.32,C-20993421,Denmark,Marketplace
2024-06-14,Foo-631228,Food,4,74.84,35.89,38.95,52.04,C-32466254,Brazil,Social Media
2025-01-29,Off-252238,Office,6,67.32,34.08,33.24,49.38,C-57398717,Spain,Store
2024-02-01,Tra-019923,Travel,5,229.13,126.39,102.74,44.84,C-84224210,Spain,Store
2024-07-26,Mus-212904,Music,2,260.17,129.01,131.16,50.41,C-69500046,Portugal,Store
2023-10-15,Jew-707220,Jewelry,6,71.03,53.3,17.73,24.96,C-94065729,Canada,Email
2022-03-25,Ele-215327,Electronics,2,489.8,356.19,133.61,27.28,C-24208719,United States,Email
2023-12-20,Toy-009227,Toys,12,132.59,60.91,71.68,54.06,C-22025771,Spain,Social Media
2024-05-17,Toy-592868,Toys,4,232.13,119.03,113.1,48.72,C-10235413,Norway,Phone
2024-08-06,Mus-900199,Music,13,112.05,60.67,51.38,45.85,C-83275937,Italy,Marketplace
2022-10-29,Off-908910,Office,17,249.49,128.64,120.85,48.44,C-69738704,Spain,Social Media
2025-05-25,Bea-623878,Beauty,6,379.23,242.47,136.76,36.06,C-17535660,Germany,Store
2023-07-22,Clo-337330,Clothing,3,262.95,142.31,120.64,45.88,C-33068412,Japan,Store
2023-06-25,Mus-141484,Music,13,146.4,72.4,74.0,50.55,C-31890440,Portugal,Phone
2022-04-02,Clo-624222,Clothing,3,127.96,65.26,62.7,49.0,C-05513157,Canada,Store
2023-10-16,Ele-424256,Electronics,9,380.67,282.65,98.02,25.75,C-00881675,Spain,Marketplace
2023-09-06,Off-872379,Office,4,63.53,32.8,30.73,48.37,C-78075298,Switzerland,Marketplace
2022-03-12,Tra-179914,Travel,2,188.13,85.83,102.3,54.38,C-37086575,Austria,Web
2025-11-25,Hea-805932,Health,5,79.98,48.41,31.57,39.47,C-12527233,Sweden,Phone
2023-10-31,Off-431649,Office,8,132.7,78.94,53.76,40.51,C-88029360,Netherlands,Web
2022-03-22,Jew-211154,Jewelry,2,80.58,62.2,18.38,22.81,C-62665152,Poland,Phone
2025-01-28,Mus-093066,Music,5,443.95,192.09,251.86,56.73,C-32651600,Switzerland,App
2023-08-18,Ele-799456,Electronics,6,367.29,291.24,76.05,20.71,C-13019908,Netherlands,Marketplace
2022-08-06,Ele-291232,Electronics,7,282.66,211.13,71.53,25.31,C-81507503,Mexico,Social Media
2024-06-02,Fur-678188,Furniture,13,116.09,69.58,46.51,40.06,C-44876672,Brazil,Marketplace
2024-01-19,Boo-168039,Books,9,257.56,103.51,154.05,59.81,C-73002312,Mexico,Web
2022-05-05,Mus-644058,Music,7,262.81,121.35,141.46,53.83,C-53453227,Mexico,Phone
2022-07-20,Boo-205020,Books,4,297.25,163.31,133.94,45.06,C-06400752,Portugal,Email
2024-10-22,Tra-442701,Travel,5,34.74,17.57,17.17,49.42,C-40067311,Italy,Phone
2023-07-28,Mus-651681,Music,3,486.59,264.89,221.7,45.56,C-49369087,Portugal,Store
2024-11-09,Jew-518778,Jewelry,17,235.39,172.49,62.9,26.72,C-49541892,Switzerland,Phone
2024-09-09,Fur-505316,Furniture,19,463.63,256.64,206.99,44.65,C-72738987,Switzerland,Web
2023-12-23,Off-042440,Office,13,9.86,6.02,3.84,38.95,C-69007306,Italy,Web
2024-08-09,Toy-623027,Toys,1,127.54,67.44,60.1,47.12,C-34589680,Austria,Email
2022-06-29,Gar-772489,Garden,5,56.48,31.72,24.76,43.84,C-94065729,Japan,Web
2025-12-03,Fur-875229,Furniture,9,385.96,197.63,188.33,48.8,C-17194573,Canada,App
2024-12-21,Ele-720938,Electronics,4,163.46,116.97,46.49,28.44,C-78080761,France,App
2022-09-30,Clo-702673,Clothing,10,421.04,225.07,195.97,46.54,C-01547198,Belgium,App
2024-03-17,Spo-128848,Sports,14,417.03,243.59,173.44,41.59,C-31524373,Norway,Phone
2024-02-02,Off-017349,Office,10,335.56,202.72,132.84,39.59,C-55524227,Germany,Social Media
2024-10-30,Jew-749578,Jewelry,1,334.56,246.04,88.52,26.46,C-10235413,Switzerland,App
2023-11-30,Toy-393431,Toys,19,351.58,184.03,167.55,47.66,C-76305274,United Kingdom,Social Media
2024-07-09,Off-928931,Office,17,338.51,204.67,133.84,39.54,C-97390428,Portugal,Marketplace
2023-09-14,Mus-544992,Music,15,196.52,89.11,107.41,54.66,C-09158407,Poland,Phone
2023-06-24,Bea-947936,Beauty,6,343.0,216.93,126.07,36.76,C-22133517,Spain,Marketplace
2024-09-12,Spo-652533,Sports,7,449.22,289.25,159.97,35.61,C-47387368,Portugal,App
2023-04-05,Mus-133777,Music,1,169.62,72.17,97.45,57.45,C-52874779,France,Marketplace
2024-12-20,Spo-343742,Sports,5,472.72,249.45,223.27,47.23,C-46133320,United Kingdom,Marketplace
2024-12-17,Fur-303876,Furniture,7,11.72,5.77,5.95,50.77,C-02915898,Canada,Phone
2022-10-27,Foo-509726,Food,2,177.8,100.73,77.07,43.35,C-43547388,Canada,Store
2023-05-12,Spo-151567,Sports,3,70.39,38.34,32.05,45.53,C-05317733,Poland,App
2025-09-24,Ele-654529,Electronics,2,67.68,52.29,15.39,22.74,C-47610621,France,Phone
2025-06-29,Aut-226312,Automotive,16,408.64,295.91,112.73,27.59,C-06613536,Denmark,App
2025-12-01,Clo-555521,Clothing,17,459.59,287.45,172.14,37.46,C-04939919,Brazil,Web
